"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LST1",0.284219516855554,0.325010355576475,0.028,0.036,1
"DBH-AS1",0.284373581705638,-0.519296401545578,0.075,0.073,1
"PPTC7",0.284410472167887,-0.77581707357219,0.15,0.182,1
"ATP6V0B",0.28445251648167,0.321480620204383,0.589,0.545,1
"CENPC",0.284639662068563,-0.569828567440732,0.364,0.473,1
"ZNF470",0.284714347811026,-0.873701503468604,0.019,0.073,1
"PLCB2",0.28474601243607,-0.397191238661687,0.28,0.4,1
"SGSM2",0.284812975840422,0.905320437810442,0.15,0.073,1
"STX4",0.284960101837742,0.656117615413713,0.196,0.164,1
"CCDC97",0.285088029731337,-0.385442163616769,0.196,0.309,1
"PSMA4",0.285131066602682,-0.628852259508105,0.318,0.455,1
"SSTR3",0.285242183240876,-1.30412991694083,0.037,0.073,1
"C1orf52",0.285256690262927,0.702323995728475,0.271,0.164,1
"FASN",0.285698618850562,0.746609065468234,0.065,0.055,1
"SPATA20",0.285837421106008,-0.499699582450793,0.168,0.273,1
"NPRL2",0.285946318318359,-0.677867579381688,0.15,0.236,1
"STRADB",0.28616032187273,1.01617286676818,0.112,0.036,1
"PAX8-AS1",0.286191606193743,-0.641131908180014,0.037,0.073,1
"H2AFJ",0.286212565397619,-0.169095327321466,0.243,0.364,1
"NUP37",0.286328509200501,0.507485915469568,0.187,0.109,1
"PRIMPOL",0.286334272160846,-0.413312015457091,0.075,0.109,1
"SNAP23",0.286335285246446,-0.792761152167062,0.318,0.455,1
"RAN",0.286483932304071,0.139770612920603,0.85,0.8,1
"OTUD3",0.286620197305268,-0.433115987700046,0.037,0.091,1
"RELT",0.286625665052567,0.0961814766870637,0.028,0.036,1
"ASCC2",0.286916667236174,-0.708430673338765,0.196,0.309,1
"ARRDC1-AS1",0.286966988913623,0.146430718012928,0.047,0.073,1
"ZFYVE9",0.287046677230666,0.63719902978584,0.065,0.018,1
"NT5DC1",0.287115300616902,-0.284619749083694,0.224,0.309,1
"UQCC3",0.287149030761184,-0.464690169629375,0.159,0.255,1
"LSM3",0.287207066604049,0.297517264880039,0.439,0.364,1
"SNHG8",0.287250726149954,-0.368395924549514,0.551,0.618,1
"CCNDBP1",0.287261610200625,-0.177252864119145,0.449,0.527,1
"PIP4K2C",0.287380673732737,-0.133482837337314,0.121,0.2,1
"AL445524.1",0.287478615609077,0.592427832292349,0.056,0.018,1
"FAM221A",0.287613597874634,0.808045712112183,0.103,0.036,1
"PLEKHA3",0.287683542799258,0.265601966107569,0.28,0.218,1
"HSF1",0.287895833342811,-0.43035043749946,0.262,0.382,1
"IL21R",0.287981286912618,-0.686876962284063,0.206,0.273,1
"RPL21",0.288287206590535,-0.0678387546469836,0.991,0.964,1
"TPM1",0.288369878764723,0.756221868885956,0.093,0.036,1
"CGGBP1",0.288388463348487,0.266387887639334,0.551,0.527,1
"PPIP5K1",0.288616827346111,0.5525389642622,0.093,0.036,1
"RANGAP1",0.288620187896536,-0.792303103037957,0.168,0.255,1
"NMB",0.288634833620521,0.816367448777248,0.178,0.127,1
"FBXO34",0.28866138290048,-0.823075464008391,0.327,0.4,1
"CCDC32",0.288673503128337,-0.393321069349827,0.224,0.345,1
"AP002495.1",0.288673817275327,0.174244316331639,0.019,0.055,1
"AC211476.2",0.28867381727533,-0.544718911117704,0.019,0.055,1
"CDRT4",0.288673817275332,-0.48968622005974,0.019,0.055,1
"MRPL53",0.288673817275332,-0.766537401609986,0.019,0.055,1
"FOXO3B",0.288673817275333,-0.53325341805655,0.019,0.055,1
"SYTL3",0.288673817275333,-0.437898617418697,0.019,0.055,1
"PPP1R3D",0.288673817275338,-0.271970693254552,0.019,0.055,1
"LARP4B",0.288829989640101,0.782021187799897,0.327,0.236,1
"TNKS2",0.288908876438377,-0.308822578271308,0.393,0.509,1
"FBXO42",0.288979437474243,0.680591364761712,0.252,0.164,1
"AP1B1",0.289008314470037,0.733840300274071,0.243,0.164,1
"MTERF1",0.289045529869263,-0.754969374606963,0.047,0.109,1
"ZNF395",0.289126479003959,0.558316508819307,0.14,0.073,1
"RFT1",0.289130726144991,0.47995874490376,0.103,0.036,1
"INO80E",0.289142511958307,0.11341487035646,0.364,0.436,1
"SYTL2",0.289163525999815,-0.297540679497672,0.075,0.055,1
"WDR26",0.289192926645557,0.713516772000708,0.318,0.218,1
"TNIK",0.289316574968355,-0.23578907819408,0.458,0.564,1
"TAF1C",0.289354390518562,0.68550555097216,0.196,0.109,1
"UBB",0.289409945178922,-0.203019051419319,0.785,0.891,1
"ZPR1",0.289436495941033,-0.0117239054220855,0.196,0.145,1
"NDUFAF3",0.289707561041359,0.566593878355776,0.439,0.345,1
"IFT80",0.289716512295128,-1.08240979165296,0.065,0.127,1
"SNX1",0.289765696710571,-0.204353027017794,0.308,0.4,1
"SREBF2",0.289859080273695,0.0196618526239963,0.439,0.364,1
"NOP14",0.289897564800183,-0.497353419383119,0.15,0.255,1
"NOL10",0.290024222650219,-0.769639086470082,0.075,0.164,1
"WDFY1",0.290145182614724,-0.204494312456838,0.131,0.2,1
"TXK",0.290174302983787,-0.29511595209186,0.121,0.182,1
"PNPT1",0.290177466403094,0.364106563497228,0.206,0.218,1
"DNASE1",0.290191705342723,0.643686510463924,0.187,0.091,1
"NOS3",0.290196375050194,0.316681164771554,0.019,0,1
"SPATA7",0.290196375050195,0.27737930131114,0.019,0,1
"ZNF677",0.290196375050195,0.20320445072069,0.019,0,1
"CYP3A5",0.290196375050196,0.354284262334324,0.019,0,1
"GRAPL",0.290196375050196,0.266984327809723,0.019,0,1
"RBP5",0.290196375050196,0.456297364636971,0.019,0,1
"SOCS2",0.290196375050196,0.350937946466699,0.019,0,1
"ARHGAP39",0.290196375050197,0.607563707976857,0.019,0,1
"AC024257.3",0.290196375050198,0.210551827518755,0.019,0,1
"AC034236.2",0.290196375050198,0.226684420161964,0.019,0,1
"AC087741.1",0.290196375050198,0.349915390204456,0.019,0,1
"ITGA1",0.290196375050198,0.449020826441277,0.019,0,1
"NSG1",0.290196375050198,0.41500730086222,0.019,0,1
"PLLP",0.290196375050198,0.41500730086222,0.019,0,1
"AL136084.2",0.290196375050199,0.31418207613466,0.019,0,1
"ZNF572",0.290196375050199,0.45609991186874,0.019,0,1
"AC005332.5",0.290196375050199,0.24931923958035,0.019,0,1
"C19orf38",0.290196375050199,0.251757382552771,0.019,0,1
"C3orf18",0.290196375050199,0.427858995347358,0.019,0,1
"FOSL1",0.290196375050199,0.43962583888839,0.019,0,1
"MMP11",0.290196375050199,0.411707303687557,0.019,0,1
"PNPLA7",0.290196375050199,0.447901760576132,0.019,0,1
"ZNF70",0.290196375050199,0.401098637000103,0.019,0,1
"AC011379.2",0.2901963750502,0.467412514210761,0.019,0,1
"IGKV1-39",0.2901963750502,0.428887740025805,0.019,0,1
"MMRN1",0.2901963750502,0.41499597610488,0.019,0,1
"PYGM",0.2901963750502,0.383595966309445,0.019,0,1
"UMODL1",0.2901963750502,0.574761337379859,0.019,0,1
"ARG2",0.290196375050201,0.259329477429587,0.019,0,1
"HBA2",0.290196375050201,1.74499676740668,0.019,0,1
"SLAMF8",0.290196375050201,0.294198256613634,0.019,0,1
"AC009403.2",0.290196375050202,0.295360551470885,0.019,0,1
"AL356776.2",0.290196375050202,0.62658858665922,0.019,0,1
"ANKRD6",0.290196375050202,0.262589412652124,0.019,0,1
"GAL3ST2",0.290196375050202,0.284672097449599,0.019,0,1
"P3H4",0.290196375050202,0.406829024633316,0.019,0,1
"ZCWPW1",0.290196375050202,0.351725176668738,0.019,0,1
"LINC02193",0.290196375050202,0.365592988586683,0.019,0,1
"PTOV1-AS1",0.290196375050202,0.373550234366874,0.019,0,1
"AC037459.2",0.290196375050203,0.366862430901783,0.019,0,1
"AL645939.5",0.290196375050203,0.603422295054006,0.019,0,1
"TONSL",0.290196375050203,0.265257640900116,0.019,0,1
"TRIM2",0.290196375050203,0.523994966731727,0.019,0,1
"SLC9A1",0.290372273230984,0.255487939051208,0.131,0.109,1
"IL6R",0.290523394731906,-0.32368103344994,0.626,0.691,1
"THOC5",0.290551872561739,0.664273669993373,0.112,0.055,1
"RPS4Y1",0.290554584434731,0.147491147024089,0.766,0.6,1
"TAMM41",0.290614163983283,-0.555578825627283,0.168,0.182,1
"CHMP3",0.290759964481611,0.409935931187363,0.364,0.309,1
"PEF1",0.290766237228213,0.50677113205924,0.393,0.327,1
"RGP1",0.290807836104596,-0.60523572812188,0.14,0.255,1
"POLR2F",0.290836885824667,0.21756528884635,0.336,0.273,1
"UROS",0.291048846461704,0.16800968588703,0.28,0.309,1
"GDE1",0.291081638057087,0.196513696002956,0.14,0.164,1
"TRAF5",0.291084056545392,0.369025261070545,0.626,0.6,1
"GGA1",0.291135964565504,0.743437353994013,0.206,0.145,1
"UQCRC2",0.291163735569691,0.338435106039055,0.617,0.527,1
"MAGEH1",0.291269763021615,0.370399523589119,0.477,0.473,1
"GOSR1",0.29130015915377,0.220569724507643,0.299,0.345,1
"WDR47",0.291574722464446,0.746071822866019,0.112,0.055,1
"LRRC8C-DT",0.291682634475753,0.109338637719744,0.093,0.055,1
"TRMT13",0.291719171628092,-0.391659278129889,0.187,0.309,1
"COX4I1",0.291906166671332,0.109138241542675,0.981,0.927,1
"CAB39",0.291918132167433,0.0243847889642068,0.477,0.382,1
"LCMT1",0.291973702802312,0.468936336930967,0.252,0.218,1
"RANBP1",0.29201618775738,-0.515637380967546,0.393,0.509,1
"ODR4",0.292028199402525,0.614697485586147,0.103,0.036,1
"ANKS1B",0.292045322553927,0.801185620391231,0.047,0.018,1
"PIK3IP1",0.292072516821271,-0.373358644741415,0.626,0.745,1
"C6orf99",0.292559218470774,-0.00529453498959764,0.056,0.036,1
"OCIAD2",0.292614799734998,-0.189102896007154,0.617,0.709,1
"RAB39B",0.292689281695032,-0.13967244044744,0.075,0.109,1
"RNASEH1-AS1",0.29279557104298,-0.550907730119651,0.037,0.109,1
"NR3C1",0.292809502960969,-0.315792292703946,0.785,0.745,1
"NAA30",0.292871040922216,-0.493338894239723,0.14,0.255,1
"SSH1",0.292929955519684,0.739406076344234,0.093,0.036,1
"CASP4",0.293099129619111,-0.473178077373649,0.43,0.527,1
"TCP1",0.293257207191937,0.447494041177099,0.393,0.364,1
"TMEM181",0.293265477567055,-0.543480968761546,0.065,0.055,1
"USB1",0.293311028470088,0.699598609422028,0.262,0.182,1
"CRB3",0.2933859552006,0.574519680526021,0.028,0,1
"DNAH6",0.293385955200601,0.546663694000619,0.028,0,1
"FNIP2",0.293572919077979,0.29043061753349,0.047,0.018,1
"LAGE3",0.293744426803955,0.352596891863224,0.374,0.291,1
"GLS2",0.293749932408106,-0.372433457451898,0.028,0.055,1
"RILPL1",0.293749932408107,-0.319177537312223,0.028,0.055,1
"FAM118B",0.293814548053408,0.978829110489067,0.103,0.036,1
"SPRY1",0.29383707541237,0.942701256536029,0.037,0,1
"AC244033.2",0.293837075412382,0.521201078633899,0.037,0,1
"EIF4E2",0.293846007849611,0.108029558857573,0.327,0.382,1
"FRAT1",0.293870741362232,-0.889347410033728,0.037,0.109,1
"CYB561D2.1",0.294020215505446,-0.0540651709571758,0.103,0.127,1
"RHOT2",0.294205870519884,0.155704344415227,0.467,0.509,1
"ZER1",0.294311551645385,-0.78974838491091,0.178,0.309,1
"TMC8",0.294441950414494,-0.340033523773006,0.664,0.764,1
"RAB20",0.294487503171825,0.585046933321912,0.093,0.036,1
"CLTB",0.294497049830356,-0.473460533415529,0.551,0.709,1
"LY6E",0.294611050460163,0.169638159003438,0.57,0.455,1
"ATF7IP",0.294687275210448,-0.186546937686456,0.467,0.582,1
"NPHP4",0.294757333298073,0.400680435273326,0.028,0,1
"ANKRD44-IT1",0.294757333298076,0.504777595921507,0.028,0,1
"CD9",0.294757333298078,0.677797966312179,0.028,0,1
"AL391832.3",0.294757333298079,0.661253831182429,0.028,0,1
"ZKSCAN3",0.29475733329808,0.38260898032051,0.028,0,1
"PSMD6-AS2",0.294757333298081,0.539654016842935,0.028,0,1
"NRP1",0.294757333298083,0.357409720278036,0.028,0,1
"PM20D1",0.294757333298083,0.529225792475439,0.028,0,1
"COQ10A",0.294888803554444,-0.84593182008325,0.028,0.091,1
"SNHG12",0.294896960028101,-0.273643883436095,0.262,0.4,1
"PLAC8",0.29495237107571,-0.595038036267884,0.093,0.164,1
"AP5Z1",0.295083226900171,0.289095362264102,0.168,0.182,1
"VANGL1",0.295179154223034,-0.534693488270991,0.028,0.091,1
"NARS",0.295261081091742,-0.18988441757565,0.206,0.273,1
"NUDT5",0.295261949246409,0.509617662154573,0.383,0.309,1
"LNPK",0.295282612123479,-0.210609830392948,0.112,0.164,1
"UBR7",0.295288474009023,-0.0442460578734134,0.215,0.273,1
"PARP2",0.296005715451771,-0.133972589183408,0.028,0.055,1
"HES4",0.296005715451772,-0.403524204017736,0.028,0.055,1
"TCF3",0.296023152133341,0.379451540748132,0.234,0.164,1
"PRPF40A",0.296220038073499,0.298962954043054,0.495,0.509,1
"FCHSD1",0.296302316159844,-0.475147299556624,0.084,0.145,1
"GLRX5",0.296370427904623,-0.250295951085848,0.29,0.418,1
"TALDO1",0.296435621885538,-0.241384867921407,0.467,0.509,1
"PHLPP2",0.296540034584579,-0.549947889617429,0.028,0.091,1
"COMMD10",0.297076592438321,-0.273047551441164,0.252,0.327,1
"ACO2",0.297116829205072,-0.242101770735032,0.327,0.327,1
"EXOSC6",0.297120312197266,0.575962405976175,0.271,0.2,1
"NAA35",0.297279732207005,-0.228522667782648,0.075,0.145,1
"AC012640.2",0.297290469475424,-0.582433804722678,0.019,0.055,1
"SLC9B1",0.297290469475424,-0.388926877389836,0.019,0.055,1
"EXD2",0.297290469475428,-0.051642673430714,0.019,0.055,1
"HDHD3",0.297358700301919,-0.401344000812318,0.168,0.164,1
"ZNF480",0.297400463248663,-0.083987209746514,0.15,0.091,1
"WASHC4",0.297819635819139,-0.204879253528987,0.234,0.327,1
"BRAF",0.297836663342572,-0.0805624984111846,0.178,0.164,1
"PSMC3",0.297865998600873,0.717276110195558,0.252,0.182,1
"TAPBPL",0.29790328334472,-0.587467848126209,0.15,0.218,1
"SCOC",0.298028263442522,-0.15596689557349,0.15,0.218,1
"MRPL21",0.298102554831979,-0.300892786049224,0.262,0.382,1
"ANAPC13",0.298448902641969,-0.286451441386241,0.131,0.2,1
"AGAP2",0.298470821647059,0.321401841520287,0.121,0.109,1
"SLC7A1",0.298528366490173,0.162452822165471,0.159,0.091,1
"TIAM1",0.298667457693094,0.359815848417922,0.505,0.473,1
"SLC1A4",0.298692638847587,0.354789714741647,0.056,0.091,1
"GATA3",0.298890901886297,-0.305530693835066,0.505,0.6,1
"NOL9",0.299251169072523,0.178482600225779,0.206,0.145,1
"ZFAT",0.299302013308221,0.681734201235962,0.103,0.091,1
"ADRM1",0.299360967431745,0.397199512438125,0.458,0.345,1
"CHMP1A",0.2993610346765,-0.169981426353932,0.271,0.364,1
"RAB33B",0.29938482376776,0.572953027891654,0.112,0.055,1
"MAD1L1",0.299389716282852,0.22438485350373,0.318,0.364,1
"PPIL4",0.299500209007684,-0.434230684830967,0.206,0.327,1
"USP20",0.299502708088363,-0.119345829480165,0.234,0.291,1
"ALG11",0.299661969650437,-0.805750474178607,0.065,0.127,1
"ANKZF1",0.299714556105745,0.0202332971142508,0.234,0.273,1
"ATP11B",0.299743062061837,0.0886827466545095,0.383,0.4,1
"NMRAL1",0.299768932371791,0.803341041069302,0.271,0.2,1
"LAMTOR1",0.299830926456841,-0.262416128047021,0.523,0.636,1
"COX5B",0.30061644900842,-0.134689886489077,0.757,0.818,1
"RBM22",0.300629903298392,-0.0601157600289061,0.421,0.327,1
"BRPF3",0.300742950786149,-0.995580386309215,0.084,0.182,1
"GGA2",0.300745818203148,-0.278577978915968,0.224,0.2,1
"LSM14B",0.300772057635937,-0.606972630423676,0.14,0.236,1
"CASS4",0.300808234517926,0.778774018139746,0.047,0.018,1
"CORO2A",0.300808234517934,0.464024313851447,0.047,0.018,1
"NICN1",0.300808234517934,0.374026161397798,0.047,0.018,1
"TMA16",0.300809826138255,-0.627031713111467,0.093,0.091,1
"SLC66A1",0.301090718850543,0.651662229262111,0.056,0.018,1
"SNAPC1",0.301273512465491,0.791261355995075,0.131,0.055,1
"DNASE2",0.301312109144248,-0.0404151055539315,0.215,0.182,1
"ZNF525",0.301343352798638,-0.623382729037399,0.037,0.073,1
"ARV1",0.301402391002629,-0.631032016445766,0.168,0.309,1
"DTD1",0.301440133031937,0.261670741650985,0.234,0.164,1
"HGS",0.301635843962363,-0.711131419998298,0.206,0.327,1
"SSU72",0.301760866153721,-0.240887086106535,0.626,0.636,1
"PRH1",0.302046406890359,-0.10549088935854,0.15,0.073,1
"BLVRB",0.302073508147464,-0.474928041794348,0.093,0.182,1
"XPOT",0.302078058708738,-0.556685648755206,0.168,0.164,1
"KIF3A",0.302137818476744,-0.696629078309102,0.14,0.236,1
"RARS",0.302239374030735,-0.356199892426904,0.121,0.218,1
"SPECC1",0.302329830207455,-0.567074651181162,0.15,0.273,1
"POLE",0.302461676727091,-0.423014835095263,0.028,0.055,1
"FHOD1",0.302461676727104,-0.105882667731404,0.028,0.055,1
"SDHA",0.302742342785711,-0.350706441953877,0.355,0.436,1
"TRAPPC6B",0.302818581403777,-0.745939056340765,0.15,0.255,1
"SQLE",0.302882967131054,-0.894967951371365,0.028,0.091,1
"TMLHE",0.303125780358605,-0.66109581792811,0.131,0.218,1
"IGF2R",0.303128183249581,-0.115183852139644,0.355,0.291,1
"NAGK",0.30322456496326,0.077461262692612,0.271,0.327,1
"MCOLN1",0.30370093039765,0.453727761924008,0.084,0.073,1
"PLCL2",0.303770905301962,0.0832554857345488,0.458,0.545,1
"PQBP1",0.303915185656164,-0.536172389422791,0.336,0.491,1
"FAM110C",0.304082163635719,0.543866062180848,0.037,0.018,1
"PFDN6",0.304165616679251,-0.599926951923132,0.224,0.345,1
"SREK1IP1",0.304208446167249,-0.500897603346592,0.206,0.236,1
"POLM",0.304225025269363,-0.206449651836148,0.112,0.182,1
"ASAP1-IT2",0.304299989239602,0.0312907596911765,0.028,0.055,1
"TSPYL2",0.304337295858424,-0.0705590626775373,0.467,0.527,1
"HAS3",0.304400053412989,0.260024192651116,0.019,0,1
"B3GAT2",0.30440005341299,0.46220212461309,0.019,0,1
"TNS2",0.30440005341299,0.33940334517696,0.019,0,1
"BX323046.1",0.304400053412991,0.414433069468191,0.019,0,1
"DND1",0.304400053412991,0.49595995399225,0.019,0,1
"HOXA1",0.304400053412991,0.347341896633967,0.019,0,1
"STK32B",0.304400053412991,0.448771426648858,0.019,0,1
"CXCR6",0.304400053412992,0.381809440058689,0.019,0,1
"PRMT5-AS1",0.304400053412992,0.46331764944461,0.019,0,1
"STKLD1",0.304400053412992,0.27899685064057,0.019,0,1
"TRAV3",0.304400053412992,0.361000159072494,0.019,0,1
"AL360270.3",0.304400053412992,0.392468168340029,0.019,0,1
"HOXB3",0.304400053412992,0.407951793396214,0.019,0,1
"ICOSLG",0.304400053412992,0.345228252314355,0.019,0,1
"LAIR2",0.304400053412992,0.460124599162674,0.019,0,1
"AL022311.1",0.304400053412993,0.281672945407446,0.019,0,1
"AL513303.1",0.304400053412993,0.299649907699457,0.019,0,1
"CLNK",0.304400053412993,0.291785239278129,0.019,0,1
"TRAV18",0.304400053412993,0.562879062810845,0.019,0,1
"TRAV26-2",0.304400053412993,0.450472034619184,0.019,0,1
"AC008040.1",0.304400053412994,0.392016731646659,0.019,0,1
"AL356481.1",0.304400053412994,0.680929134851683,0.019,0,1
"CDK20",0.304400053412994,0.323509142443337,0.019,0,1
"KTI12",0.304400053412994,0.388761282769278,0.019,0,1
"LRRC46",0.304400053412994,0.278552522032349,0.019,0,1
"SLC44A5",0.304400053412994,0.39946000668952,0.019,0,1
"UQCRHL",0.304400053412994,0.340779547108117,0.019,0,1
"AC021739.2",0.304400053412995,0.311440203890697,0.019,0,1
"AC114760.2",0.304400053412995,0.406792608814161,0.019,0,1
"GPR19",0.304400053412995,0.470188104892648,0.019,0,1
"LGALS4",0.304400053412995,0.585807968757914,0.019,0,1
"ZRANB2-AS2",0.304400053412995,0.474007292979253,0.019,0,1
"FAM53A",0.304400053412996,0.255111537961738,0.019,0,1
"IGLV3-9",0.304400053412996,0.710782152071384,0.019,0,1
"PLCG2",0.304400053412996,0.325011899453886,0.019,0,1
"AL645941.3",0.304400053412996,0.447202994033145,0.019,0,1
"KHDC1",0.304400053412996,0.347951069258719,0.019,0,1
"KIAA0895L",0.304400053412996,0.37610630023423,0.019,0,1
"MEX3D",0.304400053412996,0.380159090888722,0.019,0,1
"NEK11",0.304400053412996,0.599070177982807,0.019,0,1
"PECAM1",0.304400053412996,0.373349643334395,0.019,0,1
"TRDC",0.304400053412996,0.44381463267558,0.019,0,1
"AC123768.2",0.304400053412997,0.364076937499758,0.019,0,1
"AC244213.1",0.304400053412997,0.528293102312881,0.019,0,1
"AL133410.2",0.304400053412997,0.252684343302839,0.019,0,1
"TSPAN4",0.304400053412997,0.325570933394236,0.019,0,1
"AC087190.1",0.304400053412998,0.185168654691735,0.019,0,1
"AC141424.1",0.304400053412998,0.321838427328386,0.019,0,1
"CDK18",0.304400053412998,0.423072250923109,0.019,0,1
"PCAT1",0.304400053412998,0.513888255756435,0.019,0,1
"TBCE.1",0.304400053412998,0.185168654691735,0.019,0,1
"TERT",0.304400053412998,0.261969914368315,0.019,0,1
"TLCD5",0.304400053412998,0.185168654691735,0.019,0,1
"TRAV9-2",0.304400053412998,0.777218805815982,0.019,0,1
"AC008966.1",0.304400053412999,0.362897055011,0.019,0,1
"AC099518.4",0.304400053412999,0.221774996946354,0.019,0,1
"AL355490.1",0.304400053412999,0.33268519807322,0.019,0,1
"ALPK1",0.304400053412999,0.308052848046964,0.019,0,1
"DST",0.304400053412999,0.412211661600396,0.019,0,1
"CAGE1",0.304400053413,0.217506256429802,0.019,0,1
"FGF18",0.304400053413,0.282812750975958,0.019,0,1
"STARD10",0.304400053413,0.379029364203748,0.019,0,1
"YOD1",0.304400053413,0.456592927107545,0.019,0,1
"SETBP1",0.304400053413001,0.625446363616617,0.019,0,1
"NEK10",0.304400053413001,0.447175872440433,0.019,0,1
"MIR22HG",0.304400053413003,0.626988982145634,0.019,0,1
"SNX22",0.304400053413003,0.372947272092996,0.019,0,1
"CLIP2",0.304400053413006,0.351676622256843,0.019,0,1
"AC007383.2",0.304414290500517,-0.265612260577972,0.028,0.073,1
"CLPTM1L",0.30452965895981,0.279875768483362,0.421,0.418,1
"TCEAL4",0.304539517220822,-0.607892876288968,0.093,0.164,1
"COX17",0.304575123589508,-0.294440710128021,0.355,0.382,1
"FAM110A",0.304594873418615,-0.310580494490939,0.346,0.327,1
"PPOX",0.304620606891235,0.841475240962399,0.168,0.073,1
"FDXACB1",0.304840747438262,0.180583640558029,0.047,0.073,1
"FMR1",0.304886495289066,0.303498323599569,0.159,0.182,1
"TIGD7",0.305029278912,-0.278765040590952,0.028,0.073,1
"EMD",0.305085369504828,-0.0956111205641357,0.495,0.636,1
"ARHGAP25",0.305102751311239,0.472075252299539,0.402,0.345,1
"AL390728.5",0.305124058006622,-0.536674038510881,0.178,0.273,1
"ATXN1",0.305141532683404,0.125421047464418,0.196,0.236,1
"GTF2B",0.305154839376625,-0.364434365222272,0.28,0.364,1
"LDLRAD4",0.305162921926479,-0.38472783504002,0.458,0.473,1
"PARP6",0.305180089787882,0.818432974118069,0.206,0.127,1
"MICB",0.305213231769381,-0.0607149681563213,0.103,0.164,1
"INIP",0.305289205127073,0.0571462037101582,0.168,0.218,1
"G6PC3",0.305348804373969,-0.401285215537821,0.047,0.109,1
"CBX7",0.305473855763759,0.411564747364224,0.168,0.182,1
"HLA-F-AS1",0.305708330537003,-0.765320863428466,0.075,0.164,1
"THUMPD3-AS1",0.305753762813926,-0.0094660364010295,0.159,0.127,1
"MIR3142HG",0.305869487372976,0.246210721129412,0.084,0.036,1
"SLC25A38",0.305962883387682,-0.333603886189205,0.252,0.382,1
"RFNG",0.306096447249331,0.0763151610412541,0.234,0.255,1
"NOTCH2NLA",0.306401114457959,0.482491631394707,0.093,0.036,1
"CISD2",0.306445710295751,-0.598330675630906,0.271,0.4,1
"CASP10",0.306464926189263,-0.493739592938147,0.019,0.073,1
"NADSYN1",0.306473169730312,-0.0197517314380272,0.234,0.273,1
"EXOSC5",0.306867071835289,-0.487226191273372,0.112,0.2,1
"ABHD14B",0.306938865811596,-0.023206202915789,0.523,0.582,1
"ZNF518A",0.307210086453902,-0.796036988515418,0.047,0.127,1
"JMJD6",0.307215568088749,0.159028273790712,0.215,0.255,1
"NUMA1",0.307269258173058,0.646620793525068,0.43,0.364,1
"APBB1IP",0.307374551518504,0.0486675760898421,0.748,0.8,1
"LYPD3",0.307542260849772,-0.53620908237975,0.065,0.127,1
"METAP2",0.307774537957873,0.41057172351409,0.374,0.309,1
"TMCO6",0.30801334305587,-0.50633581856762,0.084,0.145,1
"GCFC2",0.30840083004965,0.631579742156996,0.187,0.145,1
"C10orf143",0.308565973085521,-0.730887537036151,0.065,0.127,1
"GIMAP1",0.308663290868156,-0.330489051520307,0.467,0.564,1
"MAX",0.3087013327785,0.363684738672097,0.542,0.509,1
"ZNF696",0.308799969538915,-0.285756430336295,0.047,0.018,1
"PSEN1",0.308953737080695,-0.559564116630666,0.093,0.182,1
"PPA1",0.308979240437676,-0.0883430018181801,0.43,0.509,1
"SEPTIN9",0.309017909471179,0.141488627454357,0.916,0.945,1
"RSAD1",0.309032911671368,-0.742768755383177,0.215,0.273,1
"TNK1",0.30903845330651,-0.661594465396157,0.056,0.073,1
"FN3KRP",0.309075560886906,-0.365406509337147,0.15,0.236,1
"USP1",0.30927521524346,0.265732588561594,0.318,0.236,1
"AKR7A2",0.309322274994425,0.542091085495842,0.336,0.255,1
"SESN2",0.309777679286663,-0.640863736717543,0.047,0.127,1
"ZNF43",0.309965653311946,0.965030200644144,0.178,0.109,1
"SUMO4",0.310008353790577,-0.629164474563459,0.019,0.073,1
"ARL2BP",0.310059216221645,0.132344908817162,0.187,0.236,1
"CDK5RAP3",0.31009365935041,-0.282921646750625,0.486,0.6,1
"TMEM11",0.310483521487576,0.565781930994532,0.243,0.182,1
"PAM16",0.310538314802838,-0.395576724685035,0.15,0.2,1
"MPHOSPH6",0.310706882239242,-0.477440272188784,0.15,0.255,1
"SNX29",0.310716612398536,-0.458051811287336,0.121,0.2,1
"CDKL2",0.310850865374186,-0.347802902700233,0.037,0.073,1
"CD84",0.31088918827411,0.529011938640545,0.495,0.4,1
"FBXO45",0.310925212542542,0.641489873711615,0.131,0.091,1
"FBH1",0.311131097287079,0.571100061459312,0.196,0.164,1
"TTC27",0.311215727913514,0.287663741329935,0.084,0.091,1
"GSTO1",0.311293863797834,0.100470844947363,0.327,0.382,1
"AC093495.1",0.311440953811027,-0.810273030883825,0.009,0.055,1
"SFXN5",0.311565188082981,-0.190041619207561,0.028,0.055,1
"CENPN",0.311565188082983,-0.311346731590683,0.028,0.055,1
"AFG1L",0.311738920089946,0.0182781146991942,0.037,0.055,1
"ITGB7",0.311795455076831,-0.139570966668971,0.084,0.073,1
"LINC02099",0.311815395633425,-0.627019853897705,0.047,0.127,1
"YJU2",0.311941860262849,0.71536620407882,0.15,0.109,1
"ATP5MPL",0.311942230548549,0.272004393343884,0.579,0.6,1
"GTPBP8",0.311957662605401,0.801800075260553,0.159,0.073,1
"GLYR1",0.312344161562158,-0.0548457114887829,0.252,0.345,1
"ZFP90",0.312498068924223,0.526659970776332,0.206,0.164,1
"SRCAP",0.312639492502604,-0.277789457584814,0.15,0.127,1
"TMEM107",0.3130546892603,0.350160223207542,0.168,0.182,1
